,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-08-12,0,0,0,0,0,0,0,0.5088,0.5223087284866945,0.7830881050066065,0.7947839752141715,0.7382755239151693,0.8121614909524355
2021-08-13,0,0,0,0,0,0,0,0.48459999999999986,0.5004580725713371,0.7834111136936286,0.7448516174854516,0.7308845214141352,0.7565828070645157
2021-08-14,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7923651824281578,0.7711036282478768,0.7694737912846412
2021-08-15,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7465413977706414,0.7451116247828732,0.7694820571763378
2021-08-16,0,0,0,0,0,0,0,0.5088,0.523483400529016,0.8037838637284793,0.7964363754369653,0.7455083972239435,0.8260274392935796
2021-08-17,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7527190982986438,0.7523381491397135,0.7718797052334686
2021-08-18,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7527190982986438,0.7523381491397135,0.7718797052334686
2021-08-19,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7527190982986438,0.7527866915330963,0.774316715143154
2021-08-20,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7527190982986438,0.7527866915330963,0.774316715143154
2021-08-21,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.7250667354582662,0.7123022463063389,0.7609700933215111
2021-08-22,0,0,0,0,0,0,0,0.48459999999999986,0.49106069623276694,0.6178995610281652,0.6652048016997236,0.6102989658752378,0.5982863844937667
2021-08-23,0,0,0,0,0,0,0,0.775,0.7755873360211606,0.7880123212991935,0.7536834676682991,0.7303880390857811,0.7255107978053232
2021-08-24,0,0,0,0,0,0,0,0.775,0.7755873360211606,0.7880123212991935,0.7536834676682991,0.7303880390857811,0.7255107978053232
2021-08-25,0,0,0,0,0,0,0,0.775,0.7755873360211606,0.7880123212991935,0.7536834676682991,0.7303880390857811,0.7255107978053232
2021-08-26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,0,0,0,0,0,0,0,0.775,0.7755873360211606,0.7880123212991935,0.7536834676682991,0.7303880390857811,0.7255107978053232
2021-08-28,0,0,0,0,0,0,0,0.775,0.7755873360211606,0.7880123212991935,0.8391126913894454,0.7759082084458341,0.8242075502097251
2021-08-29,0,0,0,0,0,0,0,1.0896,1.0896000000000001,1.079963252725133,1.0391650185164782,1.0329623359290547,0.9961658119749328
