,T_z1,T_z2,T_z3,T_z4,T_z5,T_z6,T_z7,T_z8,T_z9,T_z10,T_z11,T_z12,T_z13,T_z14,T_z15,T_z16,T_z17,T_z18,T_z19
2021-09-17,2.898305359,1.253155707,-1.528514532,-2.724851555,-3.931147513,-5.175398419,-5.141423915,-5.940079105,-6.811301897,-8.615316958,-9.090159436,-9.306401212,-9.493004541,-9.868703744,-9.959016215,-9.959016215,-9.959016215,-9.959016215,-9.959016215
2021-09-18,4.201631012,2.435511954,-0.436820933,-1.657853244,-2.883778923,-4.156181827,-4.136590615,-4.942512294,-5.829404644,-7.659182364,-8.146282603,-8.365644086,-8.55481968,-8.933237461,-9.024453532,-9.024453532,-9.024453532,-9.024453532,-9.024453532
2021-09-19,4.979154053,3.529409619,0.888431468,-0.296380611,-1.50660739,-2.721867286,-2.63545001,-3.454756634,-4.344373517,-6.181240332,-6.647847293,-6.871873786,-7.064969557,-7.449115582,-7.54192866,-7.54192866,-7.54192866,-7.54192866,-7.54192866
2021-09-20,5.675187531,4.273436888,1.671173801,0.509684123,-0.674705013,-1.871983611,-1.793796556,-2.594777326,-3.457338934,-5.248479336,-5.704709112,-5.921875053,-6.109224363,-6.485367932,-6.575894725,-6.575894725,-6.575894725,-6.575894725,-6.575894725
2021-09-21,5.85387558,4.521180281,1.967886259,0.806770114,-0.382706249,-1.572830006,-1.472309655,-2.284812559,-3.159574381,-4.972035982,-5.426863574,-5.64831349,-5.839246225,-6.220277018,-6.31221522,-6.31221522,-6.31221522,-6.31221522,-6.31221522
2021-09-22,4.432805481,3.062394582,0.485050134,-0.662994177,-1.831440465,-3.019314101,-2.944676727,-3.735727889,-4.58337135,-6.349336143,-6.79951702,-7.012829787,-7.196968058,-7.568987142,-7.658284556,-7.658284556,-7.658284556,-7.658284556,-7.658284556
2021-09-23,2.558320465,0.939617317,-1.821968648,-3.011608726,-4.208060085,-5.449287091,-5.413541947,-6.209126403,-7.074923534,-8.869898734,-9.3415322,-9.55670834,-9.742407076,-10.11659262,-10.20650996,-10.20650996,-10.20650996,-10.20650996,-10.20650996
2021-09-24,4.022141876,2.467594854,-0.24617066,-1.424006745,-2.614567924,-3.838747765,-3.794015353,-4.587222589,-5.446701822,-7.2314086,-7.697068378,-7.911364474,-8.096319865,-8.469338845,-8.55894221,-8.55894221,-8.55894221,-8.55894221,-8.55894221
2021-09-25,1.873750153,0.52489252,-2.037728704,-3.188419221,-4.369936193,-5.549246568,-5.464717625,-6.262519665,-7.118227834,-8.898100226,-9.348969844,-9.564639732,-9.750770108,-10.12593894,-10.21608103,-10.21608103,-10.21608103,-10.21608103,-10.21608103
2021-09-26,1.003457489,-0.475671784,-3.132329361,-4.291888355,-5.468019707,-6.671559907,-6.620813304,-7.406200739,-8.251471997,-10.01255409,-10.46939728,-10.68052453,-10.86285093,-11.23274283,-11.32137431,-11.32137431,-11.32137431,-11.32137431,-11.32137431
2021-09-27,2.469197693,0.942070144,-1.755275385,-2.947860676,-4.166731054,-5.389227016,-5.320214651,-6.135007363,-7.022284545,-8.854566395,-9.325743109,-9.548170427,-9.739923126,-10.12212293,-10.21439112,-10.21439112,-10.21439112,-10.21439112,-10.21439112
2021-09-28,1.555253448,0.145178024,-2.464370007,-3.632711275,-4.834462193,-6.027224906,-5.944631834,-6.751995518,-7.623573711,-9.430012462,-9.889186296,-10.10852839,-10.29772625,-10.67698924,-10.76832713,-10.76832713,-10.76832713,-10.76832713,-10.76832713
2021-09-29,0.7771315,-0.649594984,-3.277903084,-4.480585456,-5.721656445,-6.938510724,-6.826057475,-7.669751731,-8.591161129,-10.48237504,-10.95585107,-11.18909959,-11.3899009,-11.78437746,-11.88020075,-11.88020075,-11.88020075,-11.88020075,-11.88020075
2021-09-30,3.418793807,2.03233544,-0.749277448,-2.003611585,-3.319364941,-4.583251428,-4.48599232,-5.354970684,-6.285383699,-8.224964954,-8.713448657,-8.953234688,-9.15952306,-9.561877439,-9.659916638,-9.659916638,-9.659916638,-9.659916638,-9.659916638
2021-10-01,5.777798782,4.641598029,2.050449384,0.861512099,-0.398692011,-1.593016119,-1.480705727,-2.318314071,-3.194265006,-5.042987666,-5.500279547,-5.728339839,-5.92478992,-6.313090315,-6.407166241,-6.407166241,-6.407166241,-6.407166241,-6.407166241
2021-10-02,4.768220077,3.546804636,0.898360265,-0.275606129,-1.500499346,-2.704238011,-2.635469088,-3.441238524,-4.27835741,-6.060257746,-6.512988399,-6.729004934,-6.915397003,-7.290324127,-7.380486248,-7.380486248,-7.380486248,-7.380486248,-7.380486248
2021-10-03,5.004433761,3.509255525,0.654265161,-0.582336157,-1.86246155,-3.131522649,-3.088333875,-3.918252578,-4.801229415,-6.659146569,-7.142368453,-7.367939839,-7.562289387,-7.9473304,-8.040524243,-8.040524243,-8.040524243,-8.040524243,-8.040524243
2021-10-04,5.509343276,4.23699272,1.551656018,0.373606766,-0.847315986,-2.063498713,-2.00732981,-2.808947875,-3.642934142,-5.419103076,-5.874420225,-6.088847906,-6.273918766,-6.647209624,-6.73687434,-6.73687434,-6.73687434,-6.73687434,-6.73687434
2021-10-05,4.29798616,3.152481678,0.560205154,-0.601835927,-1.820868277,-3.00706516,-2.925574029,-3.730861658,-4.563650451,-6.338760163,-6.785254905,-7.000929682,-7.187049114,-7.561884638,-7.651978253,-7.651978253,-7.651978253,-7.651978253,-7.651978253
2021-10-06,1.687436233,0.359257322,-2.368249451,-3.559314293,-4.793681166,-6.021467795,-5.970247948,-6.777067626,-7.620779282,-9.413086839,-9.874720908,-10.09117277,-10.27793318,-10.65345175,-10.74377131,-10.74377131,-10.74377131,-10.74377131,-10.74377131
2021-10-07,2.56518663,0.956386319,-1.972660861,-3.177776563,-4.405320534,-5.671343666,-5.697992637,-6.472300094,-7.285743902,-9.024309742,-9.496751545,-9.700832849,-9.877287761,-10.23964335,-10.32602763,-10.32602763,-10.32602763,-10.32602763,-10.32602763
2021-10-08,6.303994308,4.635446867,1.652180916,0.388360361,-0.913301788,-2.214321778,-2.20012786,-3.031128236,-3.923969113,-5.797352027,-6.294809113,-6.520742283,-6.715414892,-7.101329354,-7.194710492,-7.194710492,-7.194710492,-7.194710492,-7.194710492
2021-10-09,7.32040895,5.816411227,2.953188042,1.706790965,0.414655691,-0.860575676,-0.810197558,-1.649775317,-2.546213505,-4.426998311,-4.914373541,-5.14370992,-5.341193142,-5.73017681,-5.824558972,-5.824558972,-5.824558972,-5.824558972,-5.824558972
2021-10-10,7.451417099,6.035082177,3.239618397,2.021260888,0.756405714,-0.492837779,-0.442484592,-1.265214224,-2.134668121,-3.970154275,-4.444511133,-4.667148423,-4.859065331,-5.241247096,-5.333546399,-5.333546399,-5.333546399,-5.333546399,-5.333546399
2021-10-11,7.588917861,6.07709006,3.2058375,1.947195754,0.639792337,-0.642832111,-0.582416497,-1.434620747,-2.348476541,-4.258877442,-4.751386525,-4.98526094,-5.186566547,-5.581323382,-5.677288769,-5.677288769,-5.677288769,-5.677288769,-5.677288769
2021-10-12,10.08935274,8.566747555,5.698133917,4.490086005,3.241120093,1.992752403,1.997581987,1.205012103,0.371103705,-1.402996997,-1.875074133,-2.08614753,-2.268428272,-2.638245208,-2.726856945,-2.726856945,-2.726856945,-2.726856945,-2.726856945
2021-10-13,9.363160263,7.620172525,4.580187553,3.296596431,1.979643884,0.656130491,0.666159246,-0.174535354,-1.084066147,-2.985310107,-3.492174982,-3.72201038,-3.919921841,-4.309718771,-4.404301403,-4.404301403,-4.404301403,-4.404301403,-4.404301403
2021-10-14,9.824105392,8.116864899,5.111739341,3.8751933,2.609853971,1.321844421,1.295234013,0.502071553,-0.341587053,-2.13087243,-2.617910085,-2.829389144,-3.01200259,-3.382133095,-3.470856427,-3.470856427,-3.470856427,-3.470856427,-3.470856427
2021-10-15,10.31729997,8.720743219,5.786866372,4.515249776,3.19416778,1.899645877,1.945587526,1.09322885,0.175057259,-1.742041708,-2.241374201,-2.475419637,-2.676861686,-3.071664585,-3.167664288,-3.167664288,-3.167664288,-3.167664288,-3.167664288
2021-10-16,8.361958633,6.560689944,3.474199136,2.16478708,0.817891977,-0.524311681,-0.506847171,-1.366940536,-2.30547307,-4.255680327,-4.774127231,-5.011395037,-5.215511457,-5.613515943,-5.710507153,-5.710507153,-5.710507153,-5.710507153,-5.710507153
2021-10-17,7.136864791,5.35812682,2.292990202,1.010190224,-0.299383223,-1.629503731,-1.63208412,-2.465689506,-3.367387274,-5.25500858,-5.762197983,-5.989221855,-6.184802596,-6.571866451,-6.665592907,-6.665592907,-6.665592907,-6.665592907,-6.665592907
2021-10-18,6.395550857,5.036522424,2.280408617,1.056017392,-0.221623456,-1.468027695,-1.392603065,-2.232137915,-3.121490502,-4.991323886,-5.467103437,-5.696073172,-5.893280367,-6.282536906,-6.376900433,-6.376900433,-6.376900433,-6.376900433,-6.376900433
2021-10-19,4.922951828,3.542863338,0.773056219,-0.44533527,-1.70975791,-2.958739159,-2.896458793,-3.725498944,-4.60171105,-6.448992392,-6.922707047,-7.147887198,-7.341907085,-7.726447565,-7.819504498,-7.819504498,-7.819504498,-7.819504498,-7.819504498
2021-10-20,5.223351608,3.501419443,0.47759364,-0.799833407,-2.110270688,-3.428547216,-3.417943248,-4.255242768,-5.159171569,-7.051033535,-7.555004224,-7.78339204,-7.980111877,-8.368691016,-8.462860821,-8.462860821,-8.462860821,-8.462860821,-8.462860821
2021-10-21,6.889245162,5.088958409,2.010627572,0.737990883,-0.556719213,-1.883455502,-1.903593793,-2.721865846,-3.603917633,-5.457898845,-5.961334724,-6.182442113,-6.373094346,-6.753869899,-6.845715283,-6.845715283,-6.845715283,-6.845715283,-6.845715283
2021-10-22,8.781399856,6.99286644,3.922826614,2.650038659,1.354008636,0.028547663,0.012433512,-0.80804494,-1.692504246,-3.550678368,-4.053963183,-4.276058148,-4.467516011,-4.848957213,-4.941059826,-4.941059826,-4.941059826,-4.941059826,-4.941059826
2021-10-23,9.332448135,7.68202391,4.711863684,3.44939274,2.149212933,0.849564855,0.86831943,0.035724221,-0.858390142,-2.734083031,-3.230661854,-3.457133114,-3.652261836,-4.038925762,-4.132504223,-4.132504223,-4.132504223,-4.132504223,-4.132504223
2021-10-24,8.471467147,7.078151669,4.299603662,3.084287396,1.814714212,0.576173974,0.631032018,-0.192208084,-1.061234887,-2.896171383,-3.368871682,-3.591792382,-3.783933119,-4.166139841,-4.258488415,-4.258488415,-4.258488415,-4.258488415,-4.258488415
2021-10-25,7.453644882,6.118610356,3.385930001,2.193290631,0.949417076,-0.271969957,-0.221307413,-1.028738707,-1.87360801,-3.667834978,-4.130235066,-4.347082935,-4.534154757,-4.909677831,-5.000061749,-5.000061749,-5.000061749,-5.000061749,-5.000061749
2021-10-26,6.768529068,5.560827847,2.917822277,1.722813229,0.458632129,-0.744322042,-0.649261808,-1.48143135,-2.353509373,-4.195080237,-4.656141717,-4.882211892,-5.076996697,-5.463013265,-5.55643153,-5.55643153,-5.55643153,-5.55643153,-5.55643153
2021-10-27,5.104539047,3.761668464,1.023506627,-0.168804242,-1.410974558,-2.633611673,-2.585871579,-3.391571907,-4.234485338,-6.025319224,-6.487727214,-6.70400786,-6.890595602,-7.265254866,-7.355419873,-7.355419873,-7.355419873,-7.355419873,-7.355419873
2021-10-28,5.120942245,3.375010195,0.333433698,-0.947727961,-2.260722585,-3.583782274,-3.577230158,-4.41464127,-5.319884098,-7.21379932,-7.719726998,-7.947767911,-8.144247486,-8.533555993,-8.627777813,-8.627777813,-8.627777813,-8.627777813,-8.627777813
2021-10-29,9.535420547,8.054443762,5.220454849,4.037781505,2.810223498,1.587838974,1.580302515,0.809503114,0.006989553,-1.713941626,-2.174920125,-2.377720121,-2.553087622,-2.913629087,-2.999539135,-2.999539135,-2.999539135,-2.999539135,-2.999539135
2021-10-30,9.727391372,8.173443458,5.274332876,4.025368234,2.726602072,1.452214042,1.48887386,0.655007258,-0.23614581,-2.107539333,-2.596865449,-2.823840204,-3.019378656,-3.406359306,-3.500065564,-3.500065564,-3.500065564,-3.500065564,-3.500065564
2021-10-31,8.71390274,7.614207292,4.597163964,3.291157219,1.856063488,0.553195,0.594240226,-0.266119937,-1.14942505,-3.067418831,-3.558485339,-3.794129554,-3.996907121,-4.393492988,-4.490013377,-4.490013377,-4.490013377,-4.490013377,-4.490013377
2021-11-01,9.556947021,8.614456949,5.726625076,4.508829928,3.165512921,1.936041192,1.938031749,1.151192992,0.374717593,-1.362472303,-1.814729694,-2.022136149,-2.201353212,-2.56706838,-2.654484049,-2.654484049,-2.654484049,-2.654484049,-2.654484049
2021-11-02,7.675809174,6.69952975,3.776925376,2.505683913,1.101303731,-0.165956938,-0.120079766,-0.962098558,-1.814671202,-3.681256595,-4.155915539,-4.384586901,-4.581530684,-4.970135058,-5.064354197,-5.064354197,-5.064354197,-5.064354197,-5.064354197
2021-11-03,5.598939209,4.786230556,1.988328088,0.760878291,-0.593110155,-1.826942049,-1.77242728,-2.59274608,-3.408107588,-5.21255661,-5.666401153,-5.886525338,-6.076353336,-6.455966376,-6.547481791,-6.547481791,-6.547481791,-6.547481791,-6.547481791
2021-11-04,3.919175415,3.217639228,0.503691711,-0.697935471,-2.035113138,-3.236146289,-3.171584354,-3.981654285,-4.777796776,-6.550359691,-6.991664186,-7.207964564,-7.394580837,-7.769533702,-7.85974528,-7.85974528,-7.85974528,-7.85974528,-7.85974528
2021-11-05,2.740155487,1.89512665,-0.923952042,-2.142990089,-3.478590167,-4.715950632,-4.680779915,-5.485901566,-6.282323025,-8.054251434,-8.505251513,-8.719689013,-8.904759673,-9.277872085,-9.367512004,-9.367512004,-9.367512004,-9.367512004,-9.367512004
2021-11-06,4.527421265,3.614810735,0.752206224,-0.445529241,-1.74814066,-2.980690332,-2.989695876,-3.758799941,-4.509895898,-6.204074615,-6.647612891,-6.848413253,-7.022094302,-7.380043148,-7.465248362,-7.465248362,-7.465248362,-7.465248362,-7.465248362
2021-11-07,6.635407715,5.782054095,2.955579553,1.729143525,0.379131517,-0.857632374,-0.817527551,-1.629656001,-2.435935907,-4.224597055,-4.678763955,-4.89577344,-5.083003903,-5.459240039,-5.549755351,-5.549755351,-5.549755351,-5.549755351,-5.549755351
2021-11-08,5.334340363,4.661697299,1.967172037,0.760446175,-0.587887656,-1.786578647,-1.707238166,-2.528129301,-3.337473129,-5.132752359,-5.575612614,-5.795810083,-5.985704795,-6.365523494,-6.457081095,-6.457081095,-6.457081095,-6.457081095,-6.457081095
2021-11-09,2.521130829,1.655530661,-1.182484219,-2.423056571,-3.788167602,-5.03603717,-4.985420718,-5.811571428,-6.63736647,-8.459183389,-8.919335306,-9.141655035,-9.333323751,-9.715536322,-9.807789103,-9.807789103,-9.807789103,-9.807789103,-9.807789103
2021-11-10,7.117310791,6.362392869,3.608997458,2.399231471,1.056905353,-0.154994816,-0.099621227,-0.909747651,-1.708554167,-3.485243256,-3.930832133,-4.147171531,-4.333822847,-4.70887441,-4.799106852,-4.799106852,-4.799106852,-4.799106852,-4.799106852
2021-11-11,8.364751129,7.77879491,5.149366202,3.960965517,2.62836274,1.449344324,1.538336406,0.723370086,-0.073776542,-1.84894427,-2.282764359,-2.500668642,-2.688645772,-3.065861965,-3.156666056,-3.156666056,-3.156666056,-3.156666056,-3.156666056
2021-11-12,5.882577209,5.228549078,2.54666034,1.337257372,-0.01407902,-1.214296672,-1.126093213,-1.953262088,-2.77017462,-4.578493615,-5.022108393,-5.244643481,-5.436494747,-5.819007301,-5.91133906,-5.91133906,-5.91133906,-5.91133906,-5.91133906
2021-11-13,5.161603241,4.457623424,1.73762677,0.514721952,-0.850648147,-2.062651384,-1.976967649,-2.810910202,-3.639384565,-5.46701662,-5.9170402,-6.142069166,-6.336017307,-6.721618711,-6.814808146,-6.814808146,-6.814808146,-6.814808146,-6.814808146
2021-11-14,5.743012695,4.964588098,2.193167941,0.976596824,-0.373632212,-1.590615971,-1.535956453,-2.349785819,-3.154728573,-4.941690967,-5.390479752,-5.608105647,-5.795848122,-6.172706328,-6.26341273,-6.26341273,-6.26341273,-6.26341273,-6.26341273
2021-11-15,8.575883179,7.885613098,5.178237287,3.96968814,2.618913677,1.418945539,1.494379424,0.67445641,-0.134435556,-1.928808555,-2.372731209,-2.592498769,-2.7820435,-3.16158872,-3.253036753,-3.253036753,-3.253036753,-3.253036753,-3.253036753
2021-11-16,7.715943604,6.705380124,3.768277861,2.545199561,1.20648852,-0.038603865,-0.053622806,-0.834715284,-1.606736733,-3.335811348,-3.791454793,-3.996655461,-4.174038865,-4.53749506,-4.624222056,-4.624222056,-4.624222056,-4.624222056,-4.624222056
2021-11-17,8.222295074,6.954128144,3.822440837,2.539287689,1.154931613,-0.159970098,-0.197962082,-1.003076706,-1.820001213,-3.62359065,-4.108389105,-4.323031831,-4.508284974,-4.881875334,-4.971618907,-4.971618907,-4.971618907,-4.971618907,-4.971618907
2021-11-18,9.481969147,8.474832727,5.532077181,4.269193618,2.87844966,1.612299506,1.639412814,0.812276509,-0.021709758,-1.856388448,-2.3281984,-2.551031596,-2.743124404,-3.125800825,-3.218204753,-3.218204753,-3.218204753,-3.218204753,-3.218204753
2021-11-19,8.380421906,7.593182305,4.81342173,3.586509136,2.219716181,1.000076779,1.062525792,0.238413477,-0.580832284,-2.392096404,-2.845260942,-3.066876704,-3.257942145,-3.63902646,-3.730999247,-3.730999247,-3.730999247,-3.730999247,-3.730999247
2021-11-20,8.122514038,7.361229227,4.60673848,3.413784896,2.094031817,0.890333157,0.926291204,0.136463349,-0.635261187,-2.365757919,-2.804607648,-3.013177466,-3.193347206,-3.559928719,-3.647659556,-3.647659556,-3.647659556,-3.647659556,-3.647659556
2021-11-21,9.016183167,8.225027779,5.443956876,4.224247709,2.866327906,1.650968738,1.704716701,0.889507024,0.082084543,-1.709004422,-2.159303011,-2.377598576,-2.565883764,-2.943112674,-3.033981578,-3.033981578,-3.033981578,-3.033981578,-3.033981578
2021-11-22,5.277383118,4.706118571,2.093475983,0.936526276,-0.355672589,-1.516989829,-1.455569794,-2.237166543,-2.988572487,-4.685919458,-5.10665112,-5.312027531,-5.48952186,-5.852365265,-5.939029948,-5.939029948,-5.939029948,-5.939029948,-5.939029948
2021-11-23,5.829892426,5.074975998,2.325215979,1.133354714,-0.186896525,-1.387975392,-1.351034147,-2.14071668,-2.911936398,-4.641622262,-5.079911387,-5.288744702,-5.469095156,-5.835082502,-5.922767893,-5.922767893,-5.922767893,-5.922767893,-5.922767893
2021-11-24,8.109216003,7.338141726,4.568931387,3.337608076,1.964745567,0.743401653,0.815703215,-0.016242474,-0.845274842,-2.673338712,-3.128008901,-3.352641758,-3.546220691,-3.930516461,-4.023449198,-4.023449198,-4.023449198,-4.023449198,-4.023449198
2021-11-25,7.480511932,6.723145897,3.966028276,2.746464015,1.386916015,0.174135793,0.238841985,-0.582048805,-1.395499297,-3.19712031,-3.646748237,-3.86722467,-4.057325673,-4.436852756,-4.52841212,-4.52841212,-4.52841212,-4.52841212,-4.52841212
2021-11-26,10.07275131,9.281102715,6.501526352,5.290900498,3.943473898,2.734293254,2.778534808,1.973782071,1.18044614,-0.586637909,-1.033242173,-1.247361933,-1.432184251,-1.805327265,-1.894920603,-1.894920603,-1.894920603,-1.894920603,-1.894920603
2021-11-27,9.697030334,8.840741369,6.011821589,4.783577882,3.4215955,2.193327269,2.234422188,1.420737578,0.612215512,-1.180243193,-1.635200211,-1.852997169,-2.040861683,-2.417440562,-2.508133189,-2.508133189,-2.508133189,-2.508133189,-2.508133189
2021-11-28,10.99390152,10.01125371,7.087913559,5.835261086,4.453511825,3.197638601,3.222291007,2.402599602,1.579846528,-0.235882106,-0.703077619,-0.923109075,-1.112856508,-1.492296137,-1.583771006,-1.583771006,-1.583771006,-1.583771006,-1.583771006
2021-11-29,12.50635651,11.71128085,8.924235744,7.688768848,6.305045411,5.086396405,5.155140741,4.32261674,3.491640487,1.6604502,1.203656256,0.97887218,0.785156544,0.400458045,0.307441457,0.307441457,0.307441457,0.307441457,0.307441457
2021-11-30,11.65750821,11.88890102,9.030229679,7.776297683,6.237666861,5.032294782,5.079321339,4.270764933,3.550423118,1.802995799,1.381935606,1.167331173,0.982090807,0.608110112,0.518315001,0.518315001,0.518315001,0.518315001,0.518315001
2021-12-01,11.7053941,12.15325069,9.448991673,8.200722719,6.640511158,5.47134831,5.58386322,4.744318323,3.992654581,2.190185792,1.775352386,1.548920117,1.353826417,0.967261237,0.873703643,0.873703643,0.873703643,0.873703643,0.873703643
2021-12-02,10.37546094,10.71997962,7.944403615,6.705245509,5.168311897,3.990578828,4.059682474,3.248421173,2.529913426,0.784736095,0.37174676,0.155935488,-0.030281279,-0.404892927,-0.494975404,-0.494975404,-0.494975404,-0.494975404,-0.494975404
2021-12-03,12.54035504,12.93091261,10.19302391,8.978943907,7.46792273,6.311261442,6.369705602,5.579113118,4.890727444,3.196516949,2.794585211,2.58675359,2.407189906,2.04119302,1.953667327,1.953667327,1.953667327,1.953667327,1.953667327
2021-12-04,14.87773831,15.28494396,12.5648423,11.38032015,9.905721844,8.767289566,8.800768398,8.041045357,7.395121564,5.773130174,5.383550455,5.187752646,5.018203787,4.664782854,4.581051513,4.581051513,4.581051513,4.581051513,4.581051513
2021-12-05,15.02706464,15.50087602,12.81911262,11.59113541,10.0562033,8.89958427,8.999725239,8.178859111,7.453658474,5.696077596,5.28998688,5.070776811,4.881702012,4.502874078,4.411621734,4.411621734,4.411621734,4.411621734,4.411621734
2021-12-06,15.08280118,15.47433321,12.73053381,11.48393534,9.931485989,8.756514608,8.848768908,8.020877259,7.282207805,5.502314719,5.087142898,4.865170178,4.673792323,4.291989093,4.19985263,4.19985263,4.19985263,4.19985263,4.19985263
2021-12-07,17.47468884,17.85104048,15.10288327,13.88776727,12.38152268,11.2179439,11.27273447,10.48341712,9.796063426,8.10372113,7.701109895,7.49396768,7.314953607,6.949133281,6.861744567,6.861744567,6.861744567,6.861744567,6.861744567
2021-12-08,15.83079465,16.28550536,13.60109447,12.42670018,10.96168465,9.833236293,9.871908111,9.11552955,8.476421666,6.865676009,6.481085233,6.286597734,6.118142502,5.766162019,5.682854339,5.682854339,5.682854339,5.682854339,5.682854339
2021-12-09,14.68000348,15.04655967,12.29491404,11.09678009,9.6162483,8.457999578,8.492046816,7.723814977,7.064438952,5.419841629,5.023976647,4.825024488,4.652828082,4.295605266,4.210804625,4.210804625,4.210804625,4.210804625,4.210804625
2021-12-10,15.92654736,16.25588715,13.4692961,12.2288181,10.69223181,9.511429923,9.576891669,8.76674967,8.049016465,6.305276223,5.89147403,5.676336929,5.490651611,5.116076999,5.026108428,5.026108428,5.026108428,5.026108428,5.026108428
2021-12-11,16.94689114,17.46771737,14.82830164,13.64495779,12.16109317,11.03634971,11.10600955,10.32797214,9.662843181,8.007250653,7.620207841,7.417525131,7.242226871,6.881168567,6.795200988,6.795200988,6.795200988,6.795200988,6.795200988
2021-12-12,15.9698251,16.5861472,14.01677958,12.84542782,11.36539322,10.26073173,10.34949319,9.568625078,8.904305761,7.249354129,6.868928941,6.665214457,6.489057356,6.126916841,6.040623351,6.040623351,6.040623351,6.040623351,6.040623351
2021-12-13,17.21808942,17.88730751,15.34823482,14.14162364,12.60886401,11.49315637,11.63566652,10.80538555,10.0769534,8.312355238,7.918512259,7.696079619,7.504286987,7.121281326,7.028893157,7.028893157,7.028893157,7.028893157,7.028893157
2021-12-14,19.92671903,20.53079905,17.95194738,16.77657403,15.29019824,14.18422175,14.27311851,13.48977666,12.82152586,11.15997033,10.77768396,10.57333861,10.39661593,10.03290197,9.946274444,9.946274444,9.946274444,9.946274444,9.946274444
2021-12-15,22.6513017,23.40034653,20.92274722,19.74054049,18.23076829,17.1385015,17.28215533,16.46592767,15.76032865,14.03401687,13.6515684,13.43457818,13.24732535,12.8702437,12.77960651,12.77960651,12.77960651,12.77960651,12.77960651
2021-12-16,23.36336072,24.12954833,21.66530189,20.48908225,18.98400136,17.89837372,18.04151597,17.22915833,16.52961252,14.81348178,14.43378452,14.21826626,14.03224408,13.65682815,13.56667392,13.56667392,13.56667392,13.56667392,13.56667392
2021-12-17,19.44710858,20.37344289,18.02662578,16.87031277,15.3723264,14.31933839,14.49471548,13.67737766,12.97887508,11.26328323,10.89460051,10.67710668,10.48945844,10.11238508,10.02166812,10.02166812,10.02166812,10.02166812,10.02166812
2021-12-18,16.51992352,17.18032811,14.64306971,13.47613951,11.99629234,10.90043254,10.99916065,10.21571361,9.550051326,7.892470554,7.514645918,7.31038834,7.13372826,6.76987048,6.683235808,6.683235808,6.683235808,6.683235808,6.683235808
2021-12-19,15.35569699,15.8500797,13.19615775,12.03358707,10.58101032,9.462650087,9.502190899,8.752448441,8.124218416,6.531699954,6.152647701,5.961269531,5.795343001,5.445282995,5.362759276,5.362759276,5.362759276,5.362759276,5.362759276
2021-12-20,14.34586652,14.74817593,12.02856438,10.86353553,9.420510208,8.286289692,8.298021625,7.561403805,6.946420547,5.377184463,4.995463504,4.808442691,4.6462241,4.302558111,4.221680327,4.221680327,4.221680327,4.221680327,4.221680327
2021-12-21,16.24231656,16.73865567,14.08465266,12.91485843,11.45054568,10.33066345,10.37830988,9.619980844,8.980259042,7.368145406,6.986183537,6.791040628,6.622031151,6.269167453,6.185623809,6.185623809,6.185623809,6.185623809,6.185623809
2021-12-22,21.47418912,22.3407748,19.94894795,18.77930403,17.26949528,16.20263996,16.37208683,15.54986567,14.84187715,13.11058495,12.73538579,12.51603852,12.32683693,11.94758139,11.85624377,11.85624377,11.85624377,11.85624377,11.85624377
2021-12-23,22.15730603,23.04935629,20.67167357,19.48288737,17.94034107,16.87149544,17.06909389,16.22060937,15.47841585,13.68864718,13.30610466,13.07690502,12.87946162,12.48895338,12.39436786,12.39436786,12.39436786,12.39436786,12.39436786
2021-12-24,19.69668515,20.66464487,18.34390593,17.17087289,15.64370791,14.58996202,14.79629584,13.95266414,13.22069882,11.44777017,11.07302413,10.84579992,10.64999688,10.26147113,10.16749637,10.16749637,10.16749637,10.16749637,10.16749637
2021-12-25,18.89187558,19.84808196,17.51855242,16.34320938,14.82044209,13.75787915,13.96266462,13.11842898,12.38507895,10.60988187,10.23398132,10.00658052,9.810622555,9.421732518,9.327675506,9.327675506,9.327675506,9.327675506,9.327675506
2021-12-26,19.00842603,19.89166128,17.50946614,16.32919727,14.81153615,13.73340769,13.91920773,13.08197381,12.35453439,10.58997237,10.21074279,9.985635357,9.791631189,9.406156925,9.312973662,9.312973662,9.312973662,9.312973662,9.312973662
2021-12-27,19.88227399,20.81350303,18.47032833,17.31488631,15.81948158,14.76562815,14.94170078,14.12451054,13.4264444,11.7115583,11.34331927,11.12598694,10.93846117,10.56128751,10.47058169,10.47058169,10.47058169,10.47058169,10.47058169
2021-12-28,17.7644914,18.56643073,16.12065103,14.91070148,13.36007648,12.25872619,12.44836517,11.59130759,10.83317738,9.016952238,8.624150455,8.391600847,8.191363116,7.797209503,7.701546355,7.701546355,7.701546355,7.701546355,7.701546355
2021-12-29,17.08968671,17.86175099,15.39576853,14.19049769,12.65307979,11.54656879,11.7215149,10.87496889,10.12957459,8.335280346,7.943845325,7.715349373,7.518487369,7.128619108,7.034241363,7.034241363,7.034241363,7.034241363,7.034241363
2021-12-30,15.77378018,16.226533,13.54320083,12.38095029,10.93333619,9.809780402,9.835284591,9.093110905,8.473075986,6.89484258,6.515167353,6.326063478,6.162106076,5.816145117,5.734593078,5.734593078,5.734593078,5.734593078,5.734593078
2021-12-31,12.68289285,12.72365604,9.846580679,8.669653699,7.250622166,6.07963569,6.03271031,5.314731867,4.708497857,3.165954615,2.769703607,2.590462095,2.434717583,2.099180446,2.020755399,2.020755399,2.020755399,2.020755399,2.020755399
